без 2,56410256410256
ж 5,12820512820513
одпочинуть~ 2,56410256410256
давно 2,56410256410256
заснуло~ 2,56410256410256
ніхто 2,56410256410256
їм 2,56410256410256
царики 2,56410256410256
несете~ 2,56410256410256
вродить 5,12820512820513
немає~ 5,12820512820513
бог 5,12820512820513
ви 2,56410256410256
вони 2,56410256410256
й 2,56410256410256
ті 2,56410256410256
не 2,56410256410256
ми~ 2,56410256410256
закуті~ 2,56410256410256
ось 2,56410256410256
добре 2,56410256410256
братство~ 2,56410256410256
синопом 2,56410256410256
картопля 2,56410256410256
ми 2,56410256410256
розпинали~ 2,56410256410256
на 2,56410256410256
минулась~ 2,56410256410256
колись~ 2,56410256410256
з 5,12820512820513
за 2,56410256410256
покине~ 2,56410256410256
загине~ 2,56410256410256
придбала~ 2,56410256410256
